from_name,from_address,subject,body_text,name,office_sought,party_affiliation,office_level,district_type,final_website,crawl_date,source,state,type,subtype,date,hour,day,uid_email,uid_inbox,incumbent
Tennessee Republican Party,info@tngop.org,What We Learned Last Night,"Tennessee Republican Party
Friend --
This is everything we learned from last night's debate.
1\. Joe Biden will pack the Supreme Court if he is elected.
Click here to watch
2\. Joe Biden will raise taxes.
Click here to watch
3\. Joe Biden will enact socialized medicine.
Click here to watch
4\. Joe Biden will raise energy prices.
Click here to watch
5\. Joe Biden believes Antifa is an idea not an organization.
Click here to watch
Click here to see what Joe Biden refuses to acknowledge and condemn!
Joe Biden and his Democrat counterparts are not even trying to hide their manipulative agenda anymore. You KNOW what we are up [[URL REDACTED]] need your help now. Only 34 days left to save America!
Donate To Save America
Tennessee Republican Party
[[URL REDACTED]]
Tennessee Republican Party · 95 White Brg, Suite 414, Nashville, TN 37205, United States
This email was sent to [[EMAIL_REDACTED]]. To stop receiving emails, click here.
Paid for by the Tennessee Republican Party. Not authorized by any candidate or candidate's committee.
You can also keep up with Tennessee Republican Party on Twitter or Facebook.
Created with NationBuilder, software for leaders.",Tennessee Republicans,,Republican Party,,,https://www.tngop.org/,12-02-2019,orgs,Tennessee,State Political Party,,2020-09-30,12,Wed,a87bce7bf32d9043373d6bca9ffb0fcc,305e0605e4c70669c24bc3204ac4fb64,
Tennessee Republican Party,info@tngop.org,Your invited to TRUMP Talks,"Tennessee Republican Party
Friend,
> Sign up for Trump Talk, we need your help to make the difference. Get INVOLVED Today!
>
> Trump Talk is the place where you can voice your support for President Trump and this winning Republican agenda, whenever and wherever you please.
>
> Trump Talk is our phone dialing platform that allows you to make voter-to-voter contact from the convenience of your laptop or cell phone device.
>
> The goal is to have quality conversations with voters who make a difference in re-electing President Trump and Republicans up and down the ballot.
Time is running out, Friend, and we need YOU to step up and volunteer.
Donate
Sincerely,
Scott Golden
Chairman, TNGOP
Again, thank you for your support and for Keeping TN Red!
Tennessee Republican Party
[[URL REDACTED]]
Tennessee Republican Party · 95 White Brg, Suite 414, Nashville, TN 37205, United States
This email was sent to [[EMAIL_REDACTED]]. To stop receiving emails, click here.
Paid for by the Tennessee Republican Party. Not authorized by any candidate or candidate's committee.
You can also keep up with Tennessee Republican Party on Twitter or Facebook.
Created with NationBuilder, software for leaders.",Tennessee Republicans,,Republican Party,,,https://www.tngop.org/,12-02-2019,orgs,Tennessee,State Political Party,,2020-10-12,14,Mon,564d35c1cd8577d616b7f9685dfccd1e,305e0605e4c70669c24bc3204ac4fb64,
Chairman Scott Golden,info@tngop.org,Joe Biden's acceptance speech,"Tennessee Republican Party
Friend,
Last night Joe Biden accepted the nomination for President. In addition, he asked his supporters to donate $10. Due to this, we asking you to donate $20 to Keep TN Red.
Can the Tennessee Republican Party count on you to chip in $20 so we can beat Joe and give us 4 more years of the best President in our lifetime? We ask you to please donate.
However, here's the hard truth: the Democrats probably had their biggest fundraising day of the year yesterday.
Now it's up to us to choose how we'll respond!
KEEP TN RED *DONATE*
This is our chance to show the radical Democrats, how STRONG our political operation is. Can I count on you?
***Belmont University in Nashville will be hosting a Presidential Debate on October 22, 2020.
Thank you,
Scott Golden
Chairman
Tennessee Republican Party
Paid For By The Tennessee Republican Party
This email was sent to [[EMAIL_REDACTED]]. To stop receiving emails, click here.",Tennessee Republicans,,Republican Party,,,https://www.tngop.org/,12-02-2019,orgs,Tennessee,State Political Party,,2020-08-21,12,Fri,414d7e8f8de3113ebe462dc9a190beb2,305e0605e4c70669c24bc3204ac4fb64,
Chairman Scott Golden,info@tngop.org,I Spoke With the President,"Friend \--
Before last Thursday's debate, I had a chance to speak with President Trump. I promised him that the great RED state of Tennessee would be delivered stronger than ever. We put our trust in Donald Trump for the last 4 years, now it's time for him to put his trust in US!
In these last crucial days, we need you to DONATE and VOTE. Joe Biden and the radical left are not far behind us. It's time to pick it up and cross that finish line. Let's show the president and the rest of the country that we can deliver on our promises too. Promises Made! Promises Kept!
Donate
Chairman Scott Golden
[[URL REDACTED]]
This email was sent to [[EMAIL_REDACTED]]. To stop receiving emails, click here.",Tennessee Republicans,,Republican Party,,,https://www.tngop.org/,12-02-2019,orgs,Tennessee,State Political Party,,2020-10-29,12,Thu,d2a1e5a924a84bccd88f22ed5e12ddd3,305e0605e4c70669c24bc3204ac4fb64,
Chairman Scott Golden,info@tngop.org,What 2020 is about,"Tennessee Republican Party
Friend --
If you're wondering what 2020 is about. It's this simple.....
THE DEMS- Defunding the Police!!!
REPUBLICANS - DEFENDING the Police!
WE NEED YOUR HELP NOW!
[[URL REDACTED]]
DONATE TODAY TO DEFEND AND MAKE THE DIFFERENCE!
GIVE $25
GIVE $50
GIVE $100
GIVE TO DEFEND
Scott Golden
Chairman
Tennessee Republican Party
Paid For By The Tennessee Republican Party
This email was sent to [[EMAIL_REDACTED]]. To stop receiving emails, click here.",Tennessee Republicans,,Republican Party,,,https://www.tngop.org/,12-02-2019,orgs,Tennessee,State Political Party,,2020-06-11,20,Thu,21b507f02af63c6a1ad381303dd2851f,305e0605e4c70669c24bc3204ac4fb64,
Chairman Scott Golden,info@tngop.org,It was bound to HAPPEN,"Tennessee Republican Party
Friend,
Today, while complementing President Trump's historic moment, brokering mideast peace, our Twitter post was CENSORED!
You know what we are up against... BIDEN, Harris, Liberal Media, Violent Mob and NOW BIG TECH! We need your help to get our message out.
I want our top supporters, like YOU, to STAND UP to the Radical Left. We are asking you to donate $20 to Keep TN Red! Can we count on you?
KEEP TN RED *DONATE*
This is our chance to show the radical Democrats, how STRONG our political
operation really is!
Thank you,
Scott Golden
Chairman Tennessee Republican Party
Paid For By The Tennessee Republican Party
This email was sent to [[EMAIL_REDACTED]]. To stop receiving emails, click here.",Tennessee Republicans,,Republican Party,,,https://www.tngop.org/,12-02-2019,orgs,Tennessee,State Political Party,,2020-09-15,18,Tue,0a745c6b0ccb3910741ae7cbfa0cb601,305e0605e4c70669c24bc3204ac4fb64,
Tennessee Republican Party,info@tngop.org,Voter Deadline,"Tennessee Republican Party
Friend \--
Important Deadline – To vote in the Nov. 3 presidential election, Tennesseans must register before the deadline tonight at 11:59 p.m. in your respective time zone! Register or update your registration online in minutes at [[URL REDACTED]]
America’s future is now in your hands. Your vote will ensure American greatness continues.
Your vote has never mattered more than it does now. A win this November will ensure we continue the incredible work President Trump and his administration has been doing for Americans.
Friend, can I count on you to get registered today?
Register to Vote
Donate
Tennessee Republican Party
[[URL REDACTED]]
Tennessee Republican Party · 95 White Brg, Suite 414, Nashville, TN 37205, United States
This email was sent to [[EMAIL_REDACTED]]. To stop receiving emails, click here.
Paid for by the Tennessee Republican Party. Not authorized by any candidate or candidate's committee.
You can also keep up with Tennessee Republican Party on Twitter or Facebook.
Created with NationBuilder, software for leaders.",Tennessee Republicans,,Republican Party,,,https://www.tngop.org/,12-02-2019,orgs,Tennessee,State Political Party,,2020-10-05,12,Mon,8e70bdaac241858058ca5688ef892d47,305e0605e4c70669c24bc3204ac4fb64,
Tennessee Republican Party,info@tngop.org,Tonight's Debate,"Tennessee Republican Party
Friend \--
Are you ready for the debate? Tonight is the first presidential debate of 2020 between President Donald Trump and former Vice President Joe Biden. The debate will begin at 8pm CTS / 9pm EST and will be aired by ABC, CBS, CNN, C-SPAN, FOX, FOX News, and NBC. Tonight's topics will include: candidates' records, supreme court, coronavirus, economy, race & violence, and election integrity.
If you are interested in hosting a debate watch party, please reply with the location of your meetup and number of attendees. Tune in to Twitter @TNGOP to follow along with our live commentary.
Tennessee Republican Party
[[URL REDACTED]]
Tennessee Republican Party · 95 White Brg, Suite 414, Nashville, TN 37205, United States
This email was sent to [[EMAIL_REDACTED]]. To stop receiving emails, click here.
Paid for by the Tennessee Republican Party. Not authorized by any candidate or candidate's committee.
You can also keep up with Tennessee Republican Party on Twitter or Facebook.
Created with NationBuilder, software for leaders.",Tennessee Republicans,,Republican Party,,,https://www.tngop.org/,12-02-2019,orgs,Tennessee,State Political Party,,2020-09-29,16,Tue,1eb305ba6df93bd0f580689eba084e2b,305e0605e4c70669c24bc3204ac4fb64,
Chairman Scott Golden,info@tngop.org,Who invited them?,"Tennessee Republican Party
Friend,
In August, Democrats pulled out all the stops – including Hollywood celebrities and gimmicks - to boost Joe Biden’s campaign.
The race has tightened and with 54 days to go, the enthusiasm remains on the side of President Trump.
From the very first day of this Administration, President Trump has fought to lower taxes, secure our borders, protect the unborn, and defend our great law enforcement. Joe Biden and Kamala Harris are promising to do the EXACT opposite.
Friend, we need your support if we’re going to stay on track this month and have the resources to continue outpacing these HOLLYWOOD MEGA DONORS.
CONTRIBUTE
We need EVERY Grassroots Republican to chip in $5 or more today to support President Trump and help Elect Republicans.
Thank you,
Scott Golden
Chairman
Tennessee Republican Party
Paid For By The Tennessee Republican Party
This email was sent to [[EMAIL_REDACTED]]. To stop receiving emails, click here.",Tennessee Republicans,,Republican Party,,,https://www.tngop.org/,12-02-2019,orgs,Tennessee,State Political Party,,2020-09-10,18,Thu,07a48c81af31dec5ff84ba778bf93fff,305e0605e4c70669c24bc3204ac4fb64,
Tennessee Republican Party,info@tngop.org,Election Night,"Tennessee Republican Party
Friend,
> John Rich is hosting an election night watch party at his bar, Redneck Riviera. Click the link below to see the details and purchase your tickets. Hope to see you all there, come out and support Downtown Nashville.
>
>
>
>
> Watch the 2020 Election coverage at Redneck Riviera!
>
> ## About this Event
>
> Redneck Riviera will be showing the election coverage with sound on Tuesday, November 3rd on our 2nd Floor.
>
> ### Location
>
> John Rich's Redneck Riviera
>
> 208 Broadway
>
> Nashville, TN 37201
>
> RSVP for VIP Seating -
>
> Please note that you must arrive between 5pm and 5:30pm or your seats will be released. Limited Seating available!
>
> Reserve Your Seat
>
> Election Watch Party at Redneck Riviera - Click here for tickets
Sincerely,
Scott Golden
Chairman, TNGOP
Again, thank you for your support and for Keeping TN Red!
Tennessee Republican Party
[[URL REDACTED]]
Tennessee Republican Party · 95 White Brg, Suite 414, Nashville, TN 37205, United States
This email was sent to [[EMAIL_REDACTED]]. To stop receiving emails, click here.
Paid for by the Tennessee Republican Party. Not authorized by any candidate or candidate's committee.
You can also keep up with Tennessee Republican Party on Twitter or Facebook.
Created with NationBuilder, software for leaders.",Tennessee Republicans,,Republican Party,,,https://www.tngop.org/,12-02-2019,orgs,Tennessee,State Political Party,,2020-11-02,11,Mon,2b613f9368d88b544779fea7fa9037b3,305e0605e4c70669c24bc3204ac4fb64,
Tennessee Republican Party,info@tngop.org,Delivery Number 101520,"Friend \--
Only 19 days left until our fate for the next 4 years is sealed! It is more important now than ever to support our great President Donald Trump and Tennessee Republican party. You are a critical part of securing our path to victory!
Check out our T-shirts, mugs, hats, and much more on our website. Order today and represent the great state of Tennessee with PRIDE!
DONATE
Tennessee Republican Party
[[URL REDACTED]]
This email was sent to [[EMAIL_REDACTED]]. To stop receiving emails, click here.
Paid for by the Tennessee Republican Party. Not authorized by any candidate or candidate committee.
You can also keep up with Tennessee Republican Party on Twitter or Facebook.",Tennessee Republicans,,Republican Party,,,https://www.tngop.org/,12-02-2019,orgs,Tennessee,State Political Party,,2020-10-15,16,Thu,4fc239b53620c3f897825b0aac6fcc52,305e0605e4c70669c24bc3204ac4fb64,
Tennessee Republican Party,info@tngop.org,Early Voting: What You Need to Know,"Friend \--
Did you know there are many upsides to voting early? Here are some of the ways casting your ballot today through October 29th can benefit us all!
1\. Every early vote saves the campaign $200
2\. Improves early identification and correction of registration errors and voting system glitches.
3\. Frees up campaign resources to contact people who might be undecided.
Tips for Voting
1\. Click here to find your early voting locations.
2\. Deadline for submitting an absentee application is October 27, 2020.
3\. Call your local county elections commission to get information about early voting, absentee, and election day voting!
Avoid the stress of election day and go vote early! We hope to see you at the polls. Let's do this Tennessee!
Tennessee Republican Party
[[URL REDACTED]]
This email was sent to [[EMAIL_REDACTED]]. To stop receiving emails, click here.
Paid for by the Tennessee Republican Party. Not authorized by any candidate or candidate committee.
You can also keep up with Tennessee Republican Party on Twitter or Facebook.",Tennessee Republicans,,Republican Party,,,https://www.tngop.org/,12-02-2019,orgs,Tennessee,State Political Party,,2020-10-14,17,Wed,72ef0062adf7583a5067ed6fb34eff51,305e0605e4c70669c24bc3204ac4fb64,
Digital-TNGOP,amy@tngop.org,America's Rule of Law,"Tennessee Republican Party
Friend --
America’s rule of law is under attack by radical Democrats who are siding with the mob and seek to defund our police.
The far left is working hard to handicap our nation’s police forces, all at the behest of violent anarchists who tear down our statues, take over entire city blocks, and assail courthouses and police departments.
Now more than ever, we need to support Republican leaders who will fight back against the far left to defend our police officers, the rule of law, and our way of life.
DONATE to the Tennessee Republican Party today to DEFEND THE RULE OF LAW.
Please chip in whatever you can afford to support our general election campaign to Keep the VICTORY in Tennessee.
Give 5
Give 10
Give 25
Give 50
Give 100
Give 250
Sincerely,
Amy Lewis | Finance Director
[[URL REDACTED]]
Tennessee Republican Party · 95 White Brg, Suite 414, Nashville, TN 37205, United States
This email was sent to [[EMAIL_REDACTED]]. To stop receiving emails, click here.
Paid for by the Tennessee Republican Party. Not authorized by any candidate or candidate's committee.
Created with NationBuilder, software for leaders.",Tennessee Republicans,,Republican Party,,,https://www.tngop.org/,12-02-2019,orgs,Tennessee,State Political Party,,2020-07-29,16,Wed,3007b4f0e5f2105898630f26177882f0,305e0605e4c70669c24bc3204ac4fb64,
Tennessee Republican Party,tngop@tngop.org,Friday Facts,"There's a lot going on in Tennessee! We want YOU to be a part of it.
Stay up to date with the Tennessee Republican Party by visiting our website and checking out our News & Events.
Trump announces 'Historic Peace Agreement' between Israel, UAE
Tennessee governor announces $168M more in COVID-19 relief
Trump suggests Clinesmith guilty plea 'just the beginning' of Durham probe fallout
Kayleigh McEnany rips PBS correspondent Yamiche Alcindor for 'unconscionably dishonest tweet' of Trump remarks
New TNGOP Store
GET THE TRUMP APP TODAY, Stay involved!
TRUMP Video Clips
Check out the NEW Merchandise Below!
DONATE - Keep TN Red
JOIN CAPITOL CLUB
Tennessee Republican Party
[[URL REDACTED]]
This email was sent to [[EMAIL_REDACTED]]. To stop receiving emails, click here.
Paid for by the Tennessee Republican Party. Not authorized by any candidate or candidate committee.
You can also keep up with Tennessee Republican Party on Twitter or Facebook.",Tennessee Republicans,,Republican Party,,,https://www.tngop.org/,12-02-2019,orgs,Tennessee,State Political Party,,2020-08-14,15,Fri,a6c5f41e94c60a445bf15def2350091a,305e0605e4c70669c24bc3204ac4fb64,
